date,open,high,low,close,volume,Name
2016-12-20,62.34,62.71,61.75,62.16,5751786,ABBV
2017-04-06,65.03,65.195,64.65,65.08,4628438,ABBV
2017-03-29,65.95,66.27,65.68,65.77,3649941,ABBV
2014-01-23,48.74,49.06,48.39,48.87,7270503,ABBV
2016-05-03,60.99,62.09,60.72,61.77,9316558,ABBV
2013-05-07,44.5,45.0,44.4201,44.91,3745563,ABBV
2016-11-16,62.67,62.97,61.42,61.54,6571245,ABBV
2013-04-18,42.37,42.64,41.89,42.32,5008971,ABBV
2013-08-20,43.29,43.48,42.85,42.97,2802980,ABBV
2017-12-12,96.62,96.69,94.76,96.3,4195218,ABBV
2017-07-24,74.63,74.75,73.8375,73.91,5497780,ABBV
2017-01-31,60.01,61.315,59.75,61.11,8149764,ABBV
2016-09-09,63.22,64.0,63.06,63.36,8848534,ABBV
2014-09-04,55.36,55.6,55.09,55.54,10019368,ABBV
2016-03-09,55.51,56.65,55.04,56.39,8402476,ABBV
2017-03-01,62.16,62.93,61.95,62.83,7737382,ABBV
2014-04-15,47.42,48.085,46.764,47.86,9531242,ABBV
2017-11-30,96.36,97.53,96.21,96.92,7889581,ABBV
2013-02-11,36.13,36.18,35.75,35.85,6031957,ABBV
2014-06-25,53.52,55.79,53.4,55.0,11085144,ABBV
2015-08-19,68.75,69.0798,68.21,68.59,6270239,ABBV
2017-06-15,70.341,70.65,69.88,70.6,4682694,ABBV
2017-03-17,66.04,66.09,65.5,65.69,11288046,ABBV
2015-11-11,62.2,62.27,60.57,60.86,8212540,ABBV
2017-12-20,97.89,98.9,97.22,97.41,3411873,ABBV
2016-06-06,62.13,62.99,61.87,62.82,16403352,ABBV
2016-10-12,62.0,62.23,61.015,61.21,4563796,ABBV
2013-09-13,44.71,44.89,44.43,44.89,2273543,ABBV
2014-07-09,55.56,55.64,54.82,55.01,11516292,ABBV
2014-05-12,52.36,52.56,52.22,52.37,3626399,ABBV
2015-10-29,53.2,55.18,53.02,54.1,9304434,ABBV
2017-10-06,90.2,91.33,89.95,90.49,3462155,ABBV
2016-10-19,62.04,62.16,61.17,61.43,5588887,ABBV
2015-03-12,56.78,58.905,56.65,58.0,18227835,ABBV
2015-10-14,54.09,54.62,53.565,53.94,8727377,ABBV
2013-02-08,36.37,36.42,35.825,36.25,13858795,ABBV
2015-07-06,67.53,69.001,67.49,68.22,17029081,ABBV
2014-04-08,50.35,50.87,48.93,49.1,8246930,ABBV
2013-06-24,42.07,42.395,41.32,41.89,6044515,ABBV
2014-06-16,54.18,54.31,53.45,54.0,4410384,ABBV
2015-06-22,69.85,70.6,69.73,70.12,10124881,ABBV
2015-08-13,68.68,69.09,68.21,68.54,7184948,ABBV
2017-06-30,72.57,72.82,72.21,72.51,4729149,ABBV
2016-10-18,60.62,61.62,60.4,61.55,6655071,ABBV
2014-12-04,68.35,69.86,68.29,69.57,7670135,ABBV
2013-12-20,52.77,53.01,52.29,52.59,12471782,ABBV
2016-08-19,66.57,67.18,66.51,67.1,6709360,ABBV
2017-07-21,73.98,75.04,73.85,74.63,4961484,ABBV
2015-01-16,62.95,64.62,62.64,64.54,8106002,ABBV
2013-10-29,49.48,50.2,49.48,49.79,5022889,ABBV
2013-12-05,49.42,50.07,49.05,49.76,5449133,ABBV
2016-10-21,61.38,61.44,60.6499,60.98,4341713,ABBV
2017-07-10,71.8,72.225,71.5789,71.83,3158342,ABBV
2015-03-25,60.08,60.09,58.21,58.22,11619183,ABBV
2015-06-30,68.0,68.22,66.66,67.19,11625858,ABBV
2017-10-02,89.74,90.41,88.91,90.39,6600052,ABBV
2017-08-24,71.72,72.31,71.4,72.11,4088257,ABBV
2017-07-26,72.37,72.6896,71.95,72.59,4876980,ABBV
2015-06-02,66.7,67.23,66.33,66.62,11133752,ABBV
2017-03-02,62.78,63.599,62.6,63.25,8190430,ABBV
2015-07-20,70.0,71.11,69.86,70.8,9633007,ABBV
2017-06-06,67.48,68.095,67.37,67.87,5494466,ABBV
2013-10-04,46.18,46.88,46.0,46.8,4141428,ABBV
2014-11-05,63.49,63.67,62.2,62.54,6464989,ABBV
2017-11-03,91.3,92.555,90.91,92.31,3620832,ABBV
2015-08-07,69.08,69.3,67.77,68.62,6214464,ABBV
2016-05-19,60.06,60.35,58.9,59.28,9917904,ABBV
2015-08-21,66.74,67.16,65.83,65.9,16277061,ABBV
2017-04-07,65.06,65.93,64.83,65.54,6089261,ABBV
2016-11-22,60.49,60.56,58.61,58.93,8518573,ABBV
2016-06-30,61.79,62.02,61.14,61.91,7920605,ABBV
2014-07-11,55.34,56.6,54.48,54.96,13593033,ABBV
2016-06-16,59.93,60.94,59.91,60.9,7011206,ABBV
2015-09-21,61.24,61.74,59.285,59.39,11038088,ABBV
2016-03-31,57.02,57.46,56.82,57.12,4930321,ABBV
2016-05-11,63.77,63.825,62.64,62.7,9375150,ABBV
2014-07-07,57.91,58.15,57.39,57.4,4736261,ABBV
2017-11-17,93.8,94.49,93.57,93.61,3386427,ABBV
2016-06-23,60.86,61.32,60.62,61.31,5328196,ABBV
2018-01-30,119.42,121.45,115.87,115.88,11851447,ABBV
2013-04-16,41.67,42.53,41.13,42.45,6999109,ABBV
2017-10-11,91.47,92.61,90.97,92.38,6298549,ABBV
2017-08-28,72.67,73.57,72.56,73.32,4574394,ABBV
2015-02-10,55.93,57.005,55.6,56.89,18916988,ABBV
2014-07-10,54.5,55.875,54.28,55.79,7553623,ABBV
2016-05-23,59.75,59.84,59.13,59.3,6468921,ABBV
2015-03-16,58.46,59.7,58.33,59.12,12098670,ABBV
2016-03-18,55.59,56.6,54.8,56.57,11029792,ABBV
